Site,Upload_date,#items_completed,#items_started,#attempts_incorrect,start_timestamp,SessionID,CRASHED,ActivityName,TutorID,MatrixName,ProblemName,TotalProblemCount,#attempts,end_timestamp,activity_duration,completion,last_problemnumber,last_problemname,DateTime_logName,TabletID,PERF_FileName,Promotion,total_incorrect_attempts,total_null_attempts,total_correct_attempts,first_attempt_correct_problem_counter,correct_problem_counter,Unique_Child_ID_1,Area_AN,Row_AN,Column_AN,Area_TID,Row_TID,Column_TID,Last_attemptHiatus,last_problemnumber2,between_activityHiatus,KC(Subtest),KC(Subtest)1,KC(Subtest)2,KC(Subtest)3,new_store_count,Percentage_Completion,First_Attempt_Percentage_Correct,Percentage_Correct,Percentage_Completion_2
131,2019-01-18,2.0,3.0,3.0,946902376155, 6116001855_20000103_144152,0.0,bpop.wrd:da..da.syl.rand.sim.stat.show.33, bpop.wrd_da..da.syl.rand.sim.stat.show.33, literacy, BPOP_da_nya-da-va,10,6,946902455229,79074,BACKBUTTON,3, BPOP_da_mza-da-msta,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,2,1,3,1,2,RSWGAP_410,literacy,5.0,94.0,literacy,5.0,94.0,8682,3,22983.0,Syllable Sound,,,,3.0,30.0,10.0,20.0,30.0
131,2019-01-18,2.0,3.0,-2.0,946902468261, 6116001855_20000103_144152,0.0,story.hear::Safari_Song__it_32, bpop.wrd_da..da.syl.rand.sim.stat.show.33, literacy, BPOP_da_mza-da-msta,0,1,946902468261,0,BACKBUTTON,3, BPOP_da_mza-da-msta,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,16.0,20.0,literacy,5.0,94.0,0,1,13032.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,1.0,inf,,,inf
131,2019-01-18,2.0,3.0,-2.0,946902479842, 6116001855_20000103_144152,0.0,bpop.wrd:da..da.syl.rand.all.stat.show.32, bpop.wrd_da..da.syl.rand.sim.stat.show.33, literacy, BPOP_da_mza-da-msta,0,1,946902479842,0,BACKBUTTON,3, BPOP_da_mza-da-msta,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,5.0,92.0,literacy,5.0,94.0,0,1,11581.0,Syllable Sound,,,,1.0,inf,,,inf
131,2019-01-18,10.0,10.0,2.0,946902553582, 6116001855_20000103_144152,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL4.decr.25, bpop.mn_4..9.MN-SD-UP-OFF5-BL4.decr.25, math, BPOP_9_24-9-22,10,12,946902734794,181212,COMPLETE,10, BPOP_8_8-17-24,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,1,1,10,9,10,RSWGAP_410,math,4.0,28.0,math,4.0,28.0,7182,10,73740.0,Missing Number,,,,10.0,100.0,90.0,100.0,100.0
131,2019-01-18,9.0,9.0,0.0,946902759263, 6116001855_20000103_144152,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL4.decr.25, bpop.mn_4..9.MN-SD-UP-OFF5-BL4.decr.25, math, BPOP_9_24-9-22,10,9,946902902162,142899,,9, BPOP_9_9-26-21,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,9,9,9,RSWGAP_410,math,4.0,28.0,math,4.0,28.0,8330,9,24469.0,Missing Number,,,,9.0,90.0,90.0,90.0,90.0
131,2019-01-18,,,,946903001698, 6116001855_20000103_144152,0.0,story.hear::LC_Vowel_Song_1__it_16, story.hear__LC_Vowel_Song_1__it_16, literacy, a e i o u,6,37,946903035265,33567,ENDTUTOR,0, Tamka kwa sauti kuu a e i o u,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,36,6,6,RSWGAP_410,literacy,6.0,64.0,literacy,6.0,64.0,3492,6,99536.0,Syllable Sound,Reading Comprehension,Listening Comprehension,Orienting to Print,3.0,100.0,100.0,100.0,50.0
131,2019-01-18,,,,946903035591, 6116001855_20000103_144152,0.0,activity_selector, story.hear__LC_Vowel_Song_1__it_16, literacy, Tamka kwa sauti kuu a e i o u,6,1,946903035591,0,STORY,0, Tamka kwa sauti kuu a e i o u,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,6.0,64.0,0,1,326.0,,,,,1.0,16.666666666666664,0.0,0.0,16.666666666666664
131,2019-01-18,,,,946903088795, 6116001855_20000103_144152,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,946903111373,22578,ENDTUTOR,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4504,4,53204.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,946903111573, 6116001855_20000103_144152,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,946903111573,0,STORY,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,200.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,,,,946903215587, 6116001855_20000103_144152,0.0,bpop.wrd:da..da.syl.rand.all.stat.show.32, story.hear__Safari_Song__it_32, songs, O Tanzania oyee!,4,1,946903215587,0,BACKBUTTON,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,5.0,92.0,story,16.0,20.0,0,1,104014.0,Syllable Sound,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,,,,946903227483, 6116001855_20000103_144152,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL3.decr.26, story.hear__Safari_Song__it_32, songs, O Tanzania oyee!,4,1,946903227483,0,BACKBUTTON,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,4.0,29.0,story,16.0,20.0,0,1,11896.0,Missing Number,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,9.0,9.0,8.0,946903250090, 6116001855_20000103_144152,0.0,akira:syl.lc.say.da..da.noShow..11, akira_syl.lc.say.da..da.noShow..11, literacy, o1_ye_cho_da,10,17,946903377628,127538,ENDTUTOR,9, o1_mjo_mno_da,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,8,1,8,4,8,RSWGAP_410,literacy,5.0,93.0,literacy,5.0,93.0,9360,9,22607.0,Syllable Sound,,,,9.0,90.0,40.0,80.0,90.0
131,2019-01-18,,,,946903400278, 6116001855_20000103_144152,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,946903423001,22723,ENDTUTOR,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4593,4,22650.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,946903423172, 6116001855_20000103_144152,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,946903423172,0,STORY,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,171.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,,,,946903438073, 6116001855_20000103_144152,0.0,bpop.wrd:da..da.syl.rand.sim.stat.show.33, story.hear__Safari_Song__it_32, songs, O Tanzania oyee!,4,1,946903438073,0,BACKBUTTON,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,5.0,94.0,story,16.0,20.0,0,1,14901.0,Syllable Sound,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,1.0,2.0,2.0,946903458868, 6116001855_20000103_144152,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL2.decr.27, bpop.mn_4..9.MN-SD-UP-OFF5-BL2.decr.27, math, BPOP_18_24-17-18,10,4,946903720820,261952,BACKBUTTON,2, BPOP_15_18-23-15,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,1,1,2,1,2,RSWGAP_410,math,4.0,31.0,math,4.0,31.0,210006,2,20795.0,Missing Number,,,,2.0,20.0,10.0,20.0,20.0
131,2019-01-18,2.0,2.0,0.0,946903786834, 6116001855_20000103_144152,0.0,bpop.wrd:da..da.syl.rand.all.stat.noShow.34, bpop.wrd_da..da.syl.rand.all.stat.noShow.34, literacy, BPOP_da_ri-da-tha,10,2,946903866675,79841,,2, BPOP_da_shu-da-vyu,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,2,2,2,RSWGAP_410,literacy,5.0,96.0,literacy,5.0,96.0,79841,2,66014.0,Syllable Sound,,,,2.0,20.0,20.0,20.0,20.0
131,2019-01-18,,,,946908836236, 6116001855_20000103_144152,0.0,story.echo::syl.da..du.asc.lc.26, story.echo__syl.da..du.asc.lc.26, literacy, da,5,11,946908867944,31708,ENDTUTOR,0, du,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,10,5,5,RSWGAP_410,literacy,5.0,97.0,literacy,5.0,97.0,3618,5,4969561.0,Syllable Sound,Oral Reading,Orienting to Print,,5.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,946908868482, 6116001855_20000103_144152,0.0,activity_selector, story.echo__syl.da..du.asc.lc.26, literacy, du,5,1,946908868482,0,STORY,0, du,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,5.0,97.0,0,1,538.0,,,,,1.0,20.0,0.0,0.0,20.0
131,2019-01-18,,,,946908881186, 6116001855_20000103_144152,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,946908904176,22990,ENDTUTOR,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4463,4,12704.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,946908904490, 6116001855_20000103_144152,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,946908904490,0,STORY,0, O Tanzania oyee!,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,314.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,8.0,8.0,2.0,946908955250, 6116001855_20000103_144152,1.0,bpop.wrd:2ch..2ch.syl.rand.all.stat.show.47__it_11, bpop.wrd_2ch..2ch.syl.rand.all.stat.show.47__it_11, literacy, BPOP_ho_ho-sa-mu,10,10,946909087215,131965,,8, BPOP_wu_zo-wu-ja,"01/03/2000, 14:41:52", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000069_2000.01.03.14.41.53_6116001855.json, PROMOTION,3,0,7,5,7,RSWGAP_410,literacy,5.0,134.0,literacy,5.0,134.0,25145,8,50760.0,Syllable Sound,,,,8.0,80.0,50.0,70.0,80.0
131,2019-01-18,,,,947070285249, 6116001855_20000105_134953,0.0,bpop.wrd:2ch..2ch.syl.rand.all.stat.show.47__it_11, null, null, null,0,1,947070285249,0,BACKBUTTON,0, null,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, null,0,1,0,0,0,RSWGAP_410,literacy,5.0,134.0,DNFT,-1.0,-1.0,0,1,-1.0,Syllable Sound,,,,1.0,0.0,0.0,0.0,0.0
131,2019-01-18,,,,947070294426, 6116001855_20000105_134953,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,947070317082,22656,ENDTUTOR,0, O Tanzania oyee!,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4570,4,9177.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,947070317201, 6116001855_20000105_134953,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,947070317201,0,STORY,0, O Tanzania oyee!,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,119.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,,,,947071000804, 6116001855_20000105_134953,0.0,bpop.wrd:2ch..2ch.syl.rand.all.stat.show.47__it_11, story.hear__Safari_Song__it_32, songs, O Tanzania oyee!,4,1,947071000804,0,BACKBUTTON,0, O Tanzania oyee!,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,5.0,134.0,story,16.0,20.0,0,1,683603.0,Syllable Sound,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,5.0,6.0,4.0,947071032479, 6116001855_20000105_134953,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL1.decr.28, bpop.mn_4..9.MN-SD-UP-OFF5-BL1.decr.28, math, BPOP_20_25-19-20,10,10,947071842296,809817,BACKBUTTON,6, BPOP_21_18-28-21,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,4,1,5,3,5,RSWGAP_410,math,4.0,32.0,math,4.0,32.0,51065,6,31675.0,Missing Number,,,,6.0,60.0,30.0,50.0,60.0
131,2019-01-18,,,,947071908600, 6116001855_20000105_134953,0.0,story.hear::LC_Vowel_Song_1__it_17, story.hear__LC_Vowel_Song_1__it_17, literacy, a e i o u,6,37,947071941881,33281,ENDTUTOR,0, Tamka kwa sauti kuu a e i o u,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,1,36,6,6,RSWGAP_410,literacy,6.0,64.0,literacy,6.0,64.0,3415,6,66304.0,Syllable Sound,Reading Comprehension,Listening Comprehension,Orienting to Print,3.0,100.0,100.0,100.0,50.0
131,2019-01-18,,,,947071941937, 6116001855_20000105_134953,0.0,activity_selector, story.hear__LC_Vowel_Song_1__it_17, literacy, Tamka kwa sauti kuu a e i o u,6,1,947071941937,0,STORY,0, Tamka kwa sauti kuu a e i o u,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,6.0,64.0,0,1,56.0,,,,,1.0,16.666666666666664,0.0,0.0,16.666666666666664
131,2019-01-18,,,,947071990964, 6116001855_20000105_134953,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,947072013572,22608,ENDTUTOR,0, O Tanzania oyee!,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4561,4,49027.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,947072013657, 6116001855_20000105_134953,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,947072013657,0,STORY,0, O Tanzania oyee!,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,85.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,10.0,10.0,13.0,947072063398, 6116001855_20000105_134953,1.0,akira:syl.lc.say.ni..ni.noShow..12, akira_syl.lc.say.ni..ni.noShow..12, literacy, o1_mfu_mlu_ni,10,23,947072235019,171621,COMPLETE,10, o1_ni_mpa_ya,"01/05/2000, 13:49:53", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000073_2000.01.05.13.49.53_6116001855.json, PROMOTION,16,1,6,3,6,RSWGAP_410,literacy,5.0,102.0,literacy,5.0,102.0,8959,10,49741.0,Syllable Sound,,,,10.0,100.0,30.0,60.0,100.0
131,2019-01-18,10.0,10.0,14.0,947072296646, 6116001855_20000105_143750,0.0,akira:syl.lc.say.ni..ni.noShow..12, akira_syl.lc.say.ni..ni.noShow..12, literacy, o1_mfu_mlu_ni,10,24,947072477818,181172,COMPLETE,10, o1_ni_mpa_ya,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,19,1,4,3,4,RSWGAP_410,literacy,5.0,102.0,literacy,5.0,102.0,8926,10,-1.0,Syllable Sound,,,,10.0,100.0,30.0,40.0,100.0
131,2019-01-18,10.0,10.0,-9.0,947072554013, 6116001855_20000105_143750,0.0,num.scale:0..100.off10.44, akira_syl.lc.say.ni..ni.noShow..12, literacy, o1_ni_mpa_ya,0,1,947072554013,0,ENDTUTOR,10, o1_ni_mpa_ya,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,4.0,33.0,literacy,5.0,102.0,0,1,76195.0,,,,,1.0,inf,,,inf
131,2019-01-18,,,,947072569602, 6116001855_20000105_143750,0.0,story.hear::LC_Vowel_Song_1__it_17, story.hear__LC_Vowel_Song_1__it_17, literacy, a e i o u,6,37,947072602992,33390,ENDTUTOR,0, Tamka kwa sauti kuu a e i o u,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,36,6,6,RSWGAP_410,literacy,6.0,64.0,literacy,6.0,64.0,3483,6,15589.0,Syllable Sound,Reading Comprehension,Listening Comprehension,Orienting to Print,3.0,100.0,100.0,100.0,50.0
131,2019-01-18,,,,947072603066, 6116001855_20000105_143750,0.0,activity_selector, story.hear__LC_Vowel_Song_1__it_17, literacy, Tamka kwa sauti kuu a e i o u,6,1,947072603066,0,STORY,0, Tamka kwa sauti kuu a e i o u,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,6.0,64.0,0,1,74.0,,,,,1.0,16.666666666666664,0.0,0.0,16.666666666666664
131,2019-01-18,,,,947072615703, 6116001855_20000105_143750,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,947072638397,22694,ENDTUTOR,0, O Tanzania oyee!,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4537,4,12637.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,947072638504, 6116001855_20000105_143750,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,947072638504,0,STORY,0, O Tanzania oyee!,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,107.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,,,,947072654634, 6116001855_20000105_143750,0.0,story.hear::Safari_Song__it_32, story.hear__Safari_Song__it_32, stories, Mbuga za wanyama Tanzania,4,16,947072677300,22666,ENDTUTOR,0, O Tanzania oyee!,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,15,4,4,RSWGAP_410,story,16.0,20.0,story,16.0,20.0,4550,4,16130.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,4.0,100.0,100.0,100.0,100.0
131,2019-01-18,,,,947072677419, 6116001855_20000105_143750,0.0,activity_selector, story.hear__Safari_Song__it_32, stories, O Tanzania oyee!,4,1,947072677419,0,STORY,0, O Tanzania oyee!,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,16.0,20.0,0,1,119.0,,,,,1.0,25.0,0.0,0.0,25.0
131,2019-01-18,10.0,10.0,1.0,947072714442, 6116001855_20000105_143750,0.0,bpop.wrd:ni..ni.syl.rand.all.stat.show.35, bpop.wrd_ni..ni.syl.rand.all.stat.show.35, literacy, BPOP_ni_mo-nyo-ni,10,11,947072780480,66038,COMPLETE,10, BPOP_ni_he-ni-mba,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,literacy,5.0,101.0,literacy,5.0,101.0,5760,10,37023.0,Syllable Sound,,,,10.0,100.0,100.0,100.0,100.0
131,2019-01-18,5.0,6.0,1.0,947072795208, 6116001855_20000105_143750,0.0,bpop.wrd:ni..ni.syl.rand.all.stat.show.35, bpop.wrd_ni..ni.syl.rand.all.stat.show.35, literacy, BPOP_ni_msa-mlo-ni,10,7,947072854721,59513,BACKBUTTON,6, BPOP_ni_njo-ni-mle,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,6,6,6,RSWGAP_410,literacy,5.0,101.0,literacy,5.0,101.0,6392,6,14728.0,Syllable Sound,,,,6.0,60.0,60.0,60.0,60.0
131,2019-01-18,10.0,10.0,2.0,947072878545, 6116001855_20000105_143750,0.0,bpop.wrd:ni..ni.syl.rand.all.stat.show.35, bpop.wrd_ni..ni.syl.rand.all.stat.show.35, literacy, BPOP_ni_bwa-ni-msa,10,12,947072975189,96644,COMPLETE,10, BPOP_ni_he-ni-mba,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,1,1,10,9,10,RSWGAP_410,literacy,5.0,101.0,literacy,5.0,101.0,5772,10,23824.0,Syllable Sound,,,,10.0,100.0,90.0,100.0,100.0
131,2019-01-18,10.0,10.0,1.0,947072991109, 6116001855_20000105_143750,0.0,bpop.wrd:ni..ni.syl.rand.all.stat.show.35, bpop.wrd_ni..ni.syl.rand.all.stat.show.35, literacy, BPOP_ni_mo-nyo-ni,10,11,947073046190,55081,COMPLETE,10, BPOP_ni_ni-mti-jo,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,literacy,5.0,101.0,literacy,5.0,101.0,5747,10,15920.0,Syllable Sound,,,,10.0,100.0,100.0,100.0,100.0
131,2019-01-18,5.0,6.0,5.0,947073058819, 6116001855_20000105_143750,0.0,bpop.mn:4..9.MN-SD-UP-OFF5-BL1.decr.28, bpop.mn_4..9.MN-SD-UP-OFF5-BL1.decr.28, math, BPOP_24_24-28-22,10,11,947073155352,96533,BACKBUTTON,6, BPOP_24_24-27-21,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,5,1,5,2,5,RSWGAP_410,math,4.0,32.0,math,4.0,32.0,28265,6,12629.0,Missing Number,,,,6.0,60.0,20.0,50.0,60.0
131,2019-01-18,4.0,5.0,3.0,947073168325, 6116001855_20000105_143750,0.0,bpop.wrd:2ch..2ch.syl.rand.sim.stat.show.48__it_12, bpop.wrd_2ch..2ch.syl.rand.sim.stat.show.48__it_12, literacy, BPOP_fa_fa-ra-sa,10,8,947073258107,89782,BACKBUTTON,5, BPOP_mo_mo-ko-ro,"01/05/2000, 14:37:50", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000074_2000.01.05.14.37.50_6116001855.json, PROMOTION,2,1,5,3,5,RSWGAP_410,literacy,5.0,136.0,literacy,5.0,136.0,49694,5,12973.0,Syllable Sound,,,,5.0,50.0,30.0,50.0,50.0
